Item,Type,Date,Document Number,Description,Qty. Sold,Sales Price,Revenue,Address: Billing Address State,Customer/Project: Company Name
,Invoice,3/10/16,INV15039,"BoxLight PROCOLOR-710 Replacement remote for PROCOLOR-650H, 70H",1.00,$0.00 ,$0.00 ,WA,Lakewood School District 306
,Invoice,3/10/16,INV15039,BoxLight PROCOLOR-WALLMOUNT Vertical wall mount for entire ProColor IFPD series,1.00,$89.00 ,$89.00 ,WA,Lakewood School District 306
,Invoice,1/29/16,INV14881,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",1.00,$295.00 ,$295.00 ,WA,Lakewood School District 306
,Invoice,2/1/16,INV14885,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",1.00,$295.00 ,$295.00 ,WA,Lakewood School District 306
,Invoice,9/28/16,INV15774,"BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)",4.00,$295.00 ,"$1,180.00 ",WA,Lakewood School District 306
,Invoice,1/29/16,INV14881,"BoxLight Wall Mount U-60 wall mount extends up to 60"" extension. (used with WXGA short throw projectors)",1.00,$330.00 ,$330.00 ,WA,Lakewood School District 306
,Invoice,4/20/16,INV15164,"BoxLight Wall Mount U-60 wall mount extends up to 60"" extension. (used with WXGA short throw projectors)",1.00,$330.00 ,$330.00 ,WA,Lakewood School District 306
,Invoice,9/28/16,INV15774,"BoxLight Wall Mount U-60 wall mount extends up to 60"" extension. (used with WXGA short throw projectors)",1.00,$330.00 ,$330.00 ,WA,Lakewood School District 306
,Invoice,11/7/16,INV15988,"CCE- Dusevoir RM 302: BoxLight ECO X27NST 2700 lumens, XGA 1024x768.  HDMI, 2 VGA,S-Vid, Component. L4L eligible Does not include Mount   Digital Edge Pricing\\",1.00,$799.00 ,$799.00 ,WA,Lakewood School District 306
,Invoice,11/7/16,INV15988,CCE- Dusevoir RM 302: BoxLight Lamps4life-EDU - Warranty. Boxlight will exchange the lamp  for the life of the projector!    Digital Edge Pricing,1.00,$99.00 ,$99.00 ,WA,Lakewood School District 306
,Invoice,11/7/16,INV15988,"CCE- Dusevoir RM 302: BoxLight Wall Mount U - short throw wall mount extends up to 49"" extension. (used with XGA projectors)  Digital Edge Pricing",1.00,$294.75 ,$294.75 ,WA,Lakewood School District 306
,Invoice,11/7/16,INV15988,"CCE- Zylstra RM 304: BoxLight ECO X30N 3000 lumens,XGA 1024x768, HDMI, 2 VGA, S=Vid, Component. L4L eligible   Digital Edge Pricing",1.00,$699.00 ,$699.00 ,WA,Lakewood School District 306
,Invoice,11/7/16,INV15988,CCE- Zylstra RM 304: BoxLight Lamps4life-EDU - Warranty. Boxlight will exchange the lamp  for the life of the projector!    Digital Edge Pricing,1.00,$99.00 ,$99.00 ,WA,Lakewood School District 306
,Invoice,6/6/16,INV15344,Completed lineup of Ruckus. Up and running per Balldeep (per hour),3.00,$65.00 ,$195.00 ,WA,Lakewood School District 306
,Invoice,7/18/16,INV15475,Dell E-Port Plus Port Replicator with USB 3.0 (APR II 130),1.00,$201.50 ,$201.50 ,WA,Lakewood School District 306
,Invoice,7/18/16,INV15475,Dell E-Port SPR 130W Port Replicator (SPR II 130),1.00,$155.00 ,$155.00 ,WA,Lakewood School District 306
,Invoice,7/18/16,INV15475,Dell Latitude E-Docking Spacer,1.00,$13.50 ,$13.50 ,WA,Lakewood School District 306
,Invoice,11/7/16,INV15988,"District Spare for BoxLight ECO X27NST**BoxLight Wall Mount U-60 wall mount extends up to 60"" extension. (used with WXGA short throw projectors)  Digital Edge Pricing",1.00,$330.00 ,$330.00 ,WA,Lakewood School District 306
,Invoice,4/5/16,INV15115,Emergency Fiber walk-thru,1.00,$292.50 ,$292.50 ,WA,Lakewood School District 306
,Invoice,3/3/16,INV15010,"HoverCam Ultra 8 Document Camera HDMI, VGA, SuperSpeed USB 3.0 Connectors  Delivered 11/9 by Mike Lee",1.00,$449.00 ,$449.00 ,WA,Lakewood School District 306
,Credit Memo,3/3/16,312,"HoverCam Ultra 8 Document Camera HDMI, VGA, SuperSpeed USB 3.0 Connectors  Delivered 11/9 by Mike Lee",-1.00,$449.00 ,($449.00),WA,Lakewood School District 306
,Invoice,6/6/16,INV15344,Install point to point at both locations - run support wires for existing Mast (per hour),14.00,$65.00 ,$910.00 ,WA,Lakewood School District 306
,Invoice,5/18/16,INV15287,"Installation of 1 BL 70"" Panel on fixed (included) VESA Mount in Room 200. Installation Includes: 25' USB Active Cable, 25' HDMI, 25' VGA, 25' 3.5 Audio, 25' Cable Sock and wall tether.",1.00,$425.00 ,$425.00 ,WA,Lakewood School District 306
,Invoice,11/7/16,INV15973,Installation of Power for ECO X30N. Power will be pulled from Panel (NE Corner) or an available unused outlet. ACT will provide all materials needed less panel breaker if one is needed.  **NOTE** This install  portion will not take place on the 19th of September. Install will take place at a later date. Customer will provide temp power.,1.00,$430.00 ,$430.00 ,WA,Lakewood School District 306
,Invoice,11/7/16,INV15981,LES- Zimmerman RM 504: Audio Enhancement Sentinel Alert System PAL w/4 Wall Speakers (kit)  3010-0100 Power Supply Switching for the Ac  Digital Edge Price,1.00,"$1,180.00 ","$1,180.00 ",WA,Lakewood School District 306
,Invoice,11/7/16,INV15981,"LHS- Henderson RM 102: BoxLight ECO X30N 3000 lumens,XGA 1024x768, HDMI, 2 VGA, S=Vid, Component. L4L eligible   Digital Edge Pricing",1.00,$699.00 ,$699.00 ,WA,Lakewood School District 306
,Invoice,11/7/16,INV15981,LHS- Henderson RM 102: BoxLight Lamps4life-EDU - Warranty. Boxlight will exchange the lamp  for the life of the projector!,1.00,$99.00 ,$99.00 ,WA,Lakewood School District 306
,Invoice,11/7/16,INV15981,LHS-Sowards RM-108: BoxLight Lamps4life-EDU - Warranty. Boxlight will exchange the lamp  for the life of the projector!    Digital Edge Pricing,1.00,$99.00 ,$99.00 ,WA,Lakewood School District 306
,Invoice,11/7/16,INV15981,"LHS-Sowards RM-108: BoxLight Wall Mount U-60 wall mount extends up to 60"" extension. (used with WXGA short throw projectors)  Digital Edge Pricing",1.00,$330.00 ,$330.00 ,WA,Lakewood School District 306
,Invoice,11/7/16,INV15981,"LHS-Sowards RM-108:BoxLight ECO WX32NST 3200 lumens, WXGA 1280x800.  HDMI, 2 VGA, S-Vid, Component.  L4L eligilble . Does not include Mount  Digital Edge Pricing",1.00,$970.00 ,$970.00 ,WA,Lakewood School District 306
,Invoice,11/7/16,INV15988,"LMS-Mortenson RM-308: BoxLight ECO X30N 3000 lumens,XGA 1024x768, HDMI, 2 VGA, S=Vid, Component. L4L eligible   Digital Edge Pricing",1.00,$699.00 ,$699.00 ,WA,Lakewood School District 306
,Invoice,11/7/16,INV15988,LMS-Mortenson RM-308: BoxLight Lamps4life-EDU - Warranty. Boxlight will exchange the lamp  for the life of the projector!    Digital Edge Pricing,1.00,$99.00 ,$99.00 ,WA,Lakewood School District 306
,Invoice,11/30/16,INV16066,"PEERLESS SmartMount Universal Tilt Wall Mount ST670 - Mounting kit ( bracket, tilt wall plate, security fasteners ) for flat panel - black",1.00,$175.00 ,$175.00 ,WA,Lakewood School District 306
,Invoice,11/7/16,INV15973,"Portable 504 with Drop Ceiling: ACT to install customer provided Smart Board on the center of the South Facing Wall. Install Customer provided ECO X30, ceiling plate and vantage projector mount. All above items located in Tech Portable.  ACT TO PROVIDE:  Panduit Sticks, Couplers, and SG Box Brushed Aluminum FacePlate (VGA, HDMI, 3.5 Audio (no usb) 50' HDMI 50' VGA 50' 3.5 25' USB  USB will route out of Panduit to teacher location.  Teacher location will be located on the right hand side of the board.",1.00,$550.00 ,$550.00 ,WA,Lakewood School District 306
,Invoice,6/6/16,INV15344,Pull wire at High School and Facilities including (2) penetrations (per hour),10.00,$65.00 ,$650.00 ,WA,Lakewood School District 306
,Invoice,4/20/16,INV15164,"Removal of existing Smart Projectors and Booms. Installation of new Boxlight Short Throw projector, and wall boom. ACT will utilize existing cabling in this process",1.00,$325.00 ,$325.00 ,WA,Lakewood School District 306
,Invoice,9/28/16,INV15774,"Removal of existing Smart Projectors and Booms. Installation of new Boxlight Short Throw projector, and wall boom. ACT will utilize existing cabling in this process",5.00,$325.00 ,"$1,625.00 ",WA,Lakewood School District 306
,Invoice,5/18/16,INV15287,Remove existing Smart board and projector. Deliver to Tech Support Office (Sonny's office),1.00,$65.00 ,$65.00 ,WA,Lakewood School District 306
,Invoice,2/22/16,INV14969,"Replacement lamp for ECO X26N, X30N, WX32N, X27NST, X32NST, WX32NST",2.00,$155.00 ,$310.00 ,WA,Lakewood School District 306
,Invoice,12/21/16,INV16113,Tech Audit,42.00,$85.00 ,"$3,570.00 ",WA,Lakewood School District 306
,Invoice,6/6/16,INV15344,Tried to line up point to point and get working (per hour),10.00,$65.00 ,$650.00 ,WA,Lakewood School District 306
,Invoice,2/1/16,INV14890,"Vivitek Q7+ -BK LED/Pocket Projector: WXGA, 1000 Lumens, fixed lens",1.00,$880.00 ,$880.00 ,WA,Lakewood School District 306
,Invoice,8/15/16,INV15552,"Install new ceiling mounted Boxlight X26N and Activboard. Install new cabling, ceiling plate, receptacle and connect presentation station equipment.   Extend power receptacle from existing projector to new projector.",1.00,"$1,175.00 ","$1,175.00 ",WA,Laura Ingalls Wilder Elem Sch
,Invoice,6/6/16,INV15351,"BoxLight BOX OKT-0055  Oktopus for BoxLight includes 5 presenter licenses, each with 5 collaborators",1.00,$0.00 ,$0.00 ,WA,Laurelhurst Elementary School
,Invoice,6/6/16,INV15351,BoxLight Lamps4life-EDU - Warranty. Boxlight will exchange the lamp  for the life of the projector!,1.00,$99.00 ,$99.00 ,WA,Laurelhurst Elementary School
,Invoice,6/6/16,INV15351,BoxLight P7 WX32N,1.00,"$1,399.00 ","$1,399.00 ",WA,Laurelhurst Elementary School
,Invoice,6/6/16,INV15351,"Install Projector and mount with Seattle Package of Cabling and Faceplate with HDMI, VGA and Sound.",1.00,$400.00 ,$400.00 ,WA,Laurelhurst Elementary School
,Invoice,6/29/16,INV15437,"Swivl C3 Series Bundle - Includes Swivl C Series Base, Case, Primary Marker, 2 expansion markers, USB marker charger & 1 year Pro Cloud",1.00,$770.00 ,$770.00 ,WA,Lewis & Clark Elem School
,Invoice,9/29/16,INV15793,"Install Boxlight Projector, Activboard and classroom sound system in new portable. Connect Document camera, PC and wireless keyboard and mouse. Test and commission the system. Includes (2) VGA and (1) Video cable from projector to PC location. Includes speaker wire for sound system",1.00,$925.00 ,$925.00 ,WA,Louisa May Alcott Elementary School
,Invoice,10/13/16,INV15860,Install new 50' VGA cable in room 127 to connect the PC.  ACT will supply the 50' VGA cable,1.00,$275.00 ,$275.00 ,WA,Louisa May Alcott Elementary School
,Invoice,9/30/16,INV15807,"Install new Boxlight ceiling projector and Activboard where they used to be in Portable 267. Install presentation pc, doc cam, wireless key board and mouse.  (No new cabling needed)",1.00,$510.00 ,$510.00 ,WA,Louisa May Alcott Elementary School
,Invoice,11/7/16,INV15958,"Globisen LD12-BIOCHM: Computer based Laboratory with 15 built in sensors for high school biology and chemistry Light, Heart Rate, Relative Humidity, Barometric pressure, GPS, Turbidity, Dissolved Oxygen (Electrode sold separately), Air Pressure, Colorimeter, Conductivity, Thermocouple, pH, Amb. Temperature, Ext. Temperature, Universal input",4.00,$699.00 ,"$2,796.00 ",WA,Manson High School
,Invoice,11/7/16,INV15958,"Globisen LD12-EN: Computer based Laboratory with 13 built in sensors for experimenting in Environmental science  Barometric air pressure, Temperature, IR temperature, Ambient Temperature, Colorimeter, Dissolved Oxygen (Electrode sold separately),Turbidity, pH, UV, sound level, GPS, Humidity, Universal input",4.00,$599.00 ,"$2,396.00 ",WA,Manson High School
,Invoice,11/7/16,INV15958,Globisen LD-CART: A cart for storing and charging 16 Labdisc and 16 Tablet computers,1.00,"$1,995.00 ","$1,995.00 ",WA,Manson High School
,Invoice,11/7/16,INV15958,LabDisc Dissolved Oxygen Electrode,8.00,$189.00 ,"$1,512.00 ",WA,Manson High School
,Invoice,8/30/16,INV15620,"ActivBoard 6 Touch Range 78"" Dry Erase electronic interactive whiteboard. ActivInspire Professional Edition available FOC",3.00,"$1,099.00 ","$3,297.00 ",WA,Mariner High School
,Invoice,4/5/16,INV15119,"ActivPanel 70"" - 2 x stylus, 1 x ActivBoard Digital Pen, Vesa Mount & cable pack included.  ActivInspire Professional Edition available FOC",1.00,"$3,799.00 ","$3,799.00 ",WA,Mariner High School
,Invoice,5/12/16,INV15255,BenQ ST550K  LED Monitor with Android Embedded,3.00,"$1,299.00 ","$3,897.00 ",WA,Mariner High School
,Invoice,6/15/16,INV15376,Deliver and install Activpanel on wall in student center.,1.00,$340.00 ,$340.00 ,WA,Mariner High School
,Invoice,8/31/16,INV15638,Install Epson 822+ and 595 Activboard in rooms E239 and room next door. Use existing cabling to currently mounted projectors and all hardware to mount.  Extend power from already installed projector to new location with 822+.,2.00,$525.00 ,"$1,050.00 ",WA,Mariner High School
,Invoice,8/31/16,INV15633,Install panel and HD Set-Top box on wall in each location. Install new cat 6 cable from IDF to location by Library and on East end of 2nd floor. We will use one existing data cable from the security office to connect the Safari box on the West end of the first floor.,3.00,$400.00 ,"$1,200.00 ",WA,Mariner High School
,Invoice,9/20/16,INV15734,"Installation of ActivBoard and projector (includes ActivBoard, projector, cabling, etc.)",3.00,$836.00 ,"$2,508.00 ",WA,Mariner High School
,Invoice,9/30/16,INV15822,"Installation of power for projector, including necessary permits. NO Power needed",3.00,$0.00 ,$0.00 ,WA,Mariner High School
,Invoice,8/16/16,INV15561,Move ActivBoard from DO warehouse and install in room E280 at Mariner HS,1.00,$400.00 ,$400.00 ,WA,Mariner High School
,Invoice,10/25/16,INV15906,Move ActivBoard from portable 4 to room E106 at Mariner HS.,1.00,$300.00 ,$300.00 ,WA,Mariner High School
,Invoice,11/30/16,INV16061,Move wall plate approximately 4 feet to the left of its current location to be closer to the teacher desk at Mariner High room E239.,1.00,$212.50 ,$212.50 ,WA,Mariner High School
,Invoice,8/30/16,INV15620,Promethean ActivSoundBar - For use with ActivBoard Touch Range & ActivPanel Touch.  Brackets included,3.00,$149.00 ,$447.00 ,WA,Mariner High School
,Invoice,5/12/16,INV15255,SAFARI Montage HD Set-Top for digital signage.,3.00,$425.00 ,"$1,275.00 ",WA,Mariner High School
,Invoice,9/30/16,INV15809,"Relocate existing Hitachi Short throw, cables and Activboard from room 201D to 201G.",1.00,$455.00 ,$455.00 ,WA,Mark Twain Elementary School
,Invoice,2/11/16,INV14929,"Installation of 8 CAT 6 Cables to new east office (cables provided by district) from customers IDF located off of main haul. ACT will utilize existing conduit for 80' to junction box. ACT will then run cable thru new 1 1/4"" conduit to east room and first quad jack. Remaining 4 cables will be run thru 3/4"" to west side of room to another quad jack. Price includes labor, termination of jacks, and testing.",1.00,$733.58 ,$733.58 ,WA,Marysville Middle School
,Invoice,12/29/16,INV16132,"ACT Installation: Installation of customer owned Vivitek DU9000 with short throw lens and Peerless projector mount. 14 hours of installation work.  ACT will also be pulling the following cables:  Qty. 2- 100 Optical HDMI cables (see below)   Assumptions: A lift will be available for work to be completed, the existing conduit is at least 1"" in size, the power is clean, complete and the screen is installed.  If there is no lift available, ACT will rent a lift and bill the customer at the end of the project.",14.00,$85.00 ,"$1,190.00 ",WA,Marysville School District 25
,Invoice,6/28/16,INV15429,Ceiling Projector Swap only,10.00,$255.00 ,"$2,550.00 ",WA,Marysville School District 25
,Invoice,6/28/16,INV15427,Ceiling Projector Swap only,21.00,$255.00 ,"$5,355.00 ",WA,Marysville School District 25
,Invoice,6/28/16,INV15430,Ceiling Projector Swap only,18.00,$255.00 ,"$4,590.00 ",WA,Marysville School District 25
,Invoice,6/28/16,INV15431,Ceiling Projector Swap only,19.00,$255.00 ,"$4,845.00 ",WA,Marysville School District 25
,Invoice,6/28/16,INV15428,Ceiling Projector Swap only,27.00,$255.00 ,"$6,885.00 ",WA,Marysville School District 25
,Invoice,7/27/16,INV15497,Ceiling Projector Swap only,1.00,$255.00 ,$255.00 ,WA,Marysville School District 25
,Invoice,7/27/16,INV15494,Ceiling Projector Swap only,22.00,$255.00 ,"$5,610.00 ",WA,Marysville School District 25
,Invoice,7/27/16,INV15493,Ceiling Projector Swap only,21.00,$255.00 ,"$5,355.00 ",WA,Marysville School District 25
,Invoice,7/27/16,INV15495,Ceiling Projector Swap only,20.00,$255.00 ,"$5,100.00 ",WA,Marysville School District 25
,Invoice,7/27/16,INV15499,Ceiling Projector Swap only,7.00,$255.00 ,"$1,785.00 ",WA,Marysville School District 25
,Invoice,7/27/16,INV15492,Ceiling Projector Swap only,17.00,$255.00 ,"$4,335.00 ",WA,Marysville School District 25
,Invoice,7/27/16,INV15496,Ceiling Projector Swap only,2.00,$255.00 ,$510.00 ,WA,Marysville School District 25
,Invoice,8/30/16,INV15623,Ceiling Projector Swap only,1.00,$255.00 ,$255.00 ,WA,Marysville School District 25
,Invoice,10/10/16,INV15847,Ceiling Projector Swap only,6.00,$255.00 ,"$1,530.00 ",WA,Marysville School District 25
,Credit Memo,10/13/16,345,Ceiling Projector Swap only,-1.00,$255.00 ,($255.00),WA,Marysville School District 25
,Invoice,10/13/16,INV15864,Ceiling Projector Swap only,1.00,$255.00 ,$255.00 ,WA,Marysville School District 25
,Invoice,5/3/16,INV15210,Certified Professional Installation of Displays,6.00,$250.00 ,"$1,500.00 ",WA,Marysville School District 25
,Invoice,11/7/16,INV15971,Certified Professional Installation of Displays,1.00,$250.00 ,$250.00 ,WA,Marysville School District 25
,Invoice,11/8/16,INV15990,Change Order Extra Electrical Box per Andrew,1.00,$250.00 ,$250.00 ,WA,Marysville School District 25
,Invoice,7/27/16,INV15496,Drop Tile Plenum Installs,4.00,"$1,006.00 ","$4,024.00 ",WA,Marysville School District 25
,Invoice,7/27/16,INV15497,Drop Tile Plenum Installs,7.00,"$1,006.00 ","$7,042.00 ",WA,Marysville School District 25
,Invoice,7/27/16,INV15494,Drop Tile Plenum Installs,4.00,"$1,006.00 ","$4,024.00 ",WA,Marysville School District 25
,Invoice,7/27/16,INV15493,Drop Tile Plenum Installs,6.00,"$1,006.00 ","$6,036.00 ",WA,Marysville School District 25
,Invoice,7/27/16,INV15495,Drop Tile Plenum Installs,6.00,"$1,006.00 ","$6,036.00 ",WA,Marysville School District 25
,Invoice,7/27/16,INV15499,Drop Tile Plenum Installs,1.00,"$1,006.00 ","$1,006.00 ",WA,Marysville School District 25
,Invoice,7/27/16,INV15498,Drop Tile Plenum Installs,10.00,"$1,006.00 ","$10,060.00 ",WA,Marysville School District 25
,Invoice,7/27/16,INV15492,Drop Tile Plenum Installs,9.00,"$1,006.00 ","$9,054.00 ",WA,Marysville School District 25
,Invoice,8/30/16,INV15623,Drop Tile Plenum Installs,1.00,"$1,006.00 ","$1,006.00 ",WA,Marysville School District 25
,Invoice,8/30/16,INV15625,Drop Tile Plenum Installs,1.00,"$1,006.00 ","$1,006.00 ",WA,Marysville School District 25
,Invoice,8/30/16,INV15624,Drop Tile Plenum Installs,1.00,"$1,006.00 ","$1,006.00 ",WA,Marysville School District 25
,Invoice,10/10/16,INV15847,Drop Tile Plenum Installs,12.00,"$1,006.00 ","$12,072.00 ",WA,Marysville School District 25
,Invoice,10/13/16,INV15864,Drop Tile Plenum Installs,2.00,"$1,006.00 ","$2,012.00 ",WA,Marysville School District 25
,Credit Memo,10/13/16,345,Drop Tile Plenum Installs,-2.00,"$1,006.00 ","($2,012.00)",WA,Marysville School District 25
,Invoice,9/1/16,INV15644,"ELITE SCREENS: Manual 139 inch Pull Down Screen, Dual Wall/Ceiling Mount Design, 4-side black masking borders, auto-lock in any position",2.00,$294.00 ,$588.00 ,WA,Marysville School District 25
,Invoice,11/7/16,INV15963,"Installation of 1 camera at each school, excluding Getchell HS.   Assumption made that an existing cable is available for use with the new POE camera and that the cable is easy to locate with no panduit or conduit needed.",21.00,$195.00 ,"$4,095.00 ",WA,Marysville School District 25
,Invoice,11/7/16,INV15966,"Installation of 1, 3MP camera and 1, 5MP camera.",1.00,$780.00 ,$780.00 ,WA,Marysville School District 25
,Invoice,11/7/16,INV15966,"Installation of 1, 3MP WDR camera in MG gym.",1.00,$130.00 ,$130.00 ,WA,Marysville School District 25
,Invoice,9/1/16,INV15644,installation of 2 projectors and screens for MMS computer lab. Projectors will be mounted between 12-5 and 15' utilizing vantage mount and applicable extensions needed. 1 50' HDMI will be routed back to teachers desk from each projector. An HDMI splitter will be added at teacher station.,2.00,$560.00 ,"$1,120.00 ",WA,Marysville School District 25
,Invoice,11/7/16,INV15966,"Installation of 4, 2MP dome cameras in ACE, BIO, SFE and ISC.",4.00,$48.75 ,$195.00 ,WA,Marysville School District 25
,Invoice,12/29/16,INV16129,"Installation of ACT cable kit in the Cafe area. ACT will route cables to AV closet on the right hand side of the whiteboard surface. Make a best effort to fish wall, otherwise Panduit will be used.",1.00,$85.00 ,$85.00 ,WA,Marysville School District 25
,Invoice,12/29/16,INV16129,Installation of ACT cable kit in the DECA room. ACT will make a best effort to fish the South facing wall near power and data outlets. If ACT cannot fish Panduit will be added.  **3.5 Audio cable will be routed to AV closet in the SE corner where  sound system is located**,1.00,$85.00 ,$85.00 ,WA,Marysville School District 25
,Invoice,12/29/16,INV16131,"Installation of Customer owned projector in Student lounge area and Student Store classroom. ACT will install customer provided projector, and mount. ACT will plug in existing cables and test and align projector to customer supplied screen.  **ACT is not providing any cables or hardware with this estimate**",2.00,$85.00 ,$170.00 ,WA,Marysville School District 25
,Invoice,12/29/16,INV16131,"Installation of quantity five 55"" panels, and quantity five tilt mounts above the cafeteria counter. ACT will install mount, panel and plug panels into power and tilt for maximum viewing for lunch line.  **ACT is not providing any cables or hardware in this estimate**",5.00,$170.00 ,$850.00 ,WA,Marysville School District 25
,Invoice,12/29/16,INV16131,"Installation of quantity two 65"" panels  and quantity two tilt mounts for 65"" panels. ACT will install mount, panel  and plug panel into power.  **ACT is not providing any cables or hardware in this estimate**",2.00,$127.50 ,$255.00 ,WA,Marysville School District 25
,Invoice,2/20/16,INV14964,Installation of Vivitek D5010-WNL. ACT will use all existing cables for the installation. Remove Existing projector and install new projector in place. Fit to screen. 2 Techs for this job due to projector size and height.,2.00,$260.00 ,$520.00 ,WA,Marysville School District 25
,Invoice,11/30/16,INV16062,"MGHS ISC RM D112: ACT installation of (customer provided UST projector and mount) in RM D112. Teacher location will be on the left hand side of the whiteboard surface. Power outlet will run in Panduit to either right or left hand side of whiteboard.  Act will include: 25' HDMI, VGA, 3.5 and Power cord All Panduit Faceplate with HDMI, VGA, and 3.5",1.00,$560.00 ,$560.00 ,WA,Marysville School District 25
,Invoice,9/28/16,INV15785,"Move extra CAT6 Cable from SW room next to staff lounge. Pull cable back to location in staff lounge for new printer. If cable is not long enough, add splice in ceiling. At location add panduit from drop ceiling and add biscuit jack for new printer. panduit, couplers, and jack(s)",1.00,$165.00 ,$165.00 ,WA,Marysville School District 25
,Invoice,5/3/16,INV15210,NEC: 50 inch LED Backlit Display with Integrated Tuner,5.00,$900.00 ,"$4,500.00 ",WA,Marysville School District 25
,Invoice,5/3/16,INV15210,"NEC: 58IN LED Backlit Display with Integrated Tune ,Built-in NTSC/ATSC analog/digital tuner",1.00,"$1,350.00 ","$1,350.00 ",WA,Marysville School District 25
,Invoice,11/7/16,INV15971,PEERLESS INDUSTRIES : Articulating Arm Wall Mount for 37 - 55,1.00,$240.00 ,$240.00 ,WA,Marysville School District 25
,Invoice,11/29/16,INV16041,PEERLESS INDUSTRIES : Articulating Arm Wall Mount for 37 - 55 **For Student Store Panels mounted near ceiling height.***,2.00,$252.00 ,$504.00 ,WA,Marysville School District 25
,Invoice,11/7/16,INV15971,"PEERLESS INDUSTRIES : Peerless SmartMount Universal Flat Wall Mount SF660 - Mounting kit ( wall plate, mounting adapter ) 39in - 80in for flat panel - black",1.00,$150.00 ,$150.00 ,WA,Marysville School District 25
,Invoice,11/29/16,INV16041,"Peerless SmartMount Universal Tilt Wall Mount ST640 - Mounting kit ( bracket, tilt wall plate, security fasteners ) for flat panel - black 32-60 inch",5.00,$85.17 ,$425.85 ,WA,Marysville School District 25
,Invoice,11/29/16,INV16041,"Peerless SmartMount Universal Tilt Wall Mount ST650 - Mounting kit ( bracket, tilt wall plate, security fasteners ) for flat panel - black",2.00,$92.34 ,$184.68 ,WA,Marysville School District 25
,Invoice,11/29/16,INV16041,"Philips 55"" Prosumer (16/7) LED Monitor - FHD (1920x1080), 350 cd/m2, Dual-core platform, 8G cache memory for URL Caching, USB Playback, 7-event Day-part Scheduling on All inputs (including USB and RJ45), Multiple Video/Audio USB thumb drive Auto-playback, SmartCMS, SmartBrowser, USB port Disable, Network Auto-Restore, Wake-up on LAN, 3 Year Warranty (3 year advanced exchange)",7.00,$947.56 ,"$6,632.92 ",WA,Marysville School District 25
,Invoice,11/29/16,INV16041,"Philips 65"" Prosumer (16/7) D-LED, 1920X1080, 350 cd/m2, Landscape only, Dual HDMI inputs, DP/DVI/VGA Daisy Chain (input and Output), OPS, Multiple Video/Audio USB thumb drive Auto-Playback, 7-event Day-part Scheduling on All inputs (including USB and RJ45), Failover on All inputs (including USB and RJ45), USB Port Disable, Network Auto-Restore, Wake-up on LAN, SmartCMS, SmartBrowser, Smart Control, IR Pass through and IP Loop through, Smart Insert, Edge alignment plate, Color Calibration Tool Option, 3 Year Warranty (3 year advanced exchange)",2.00,"$1,642.48 ","$3,284.96 ",WA,Marysville School District 25
,Credit Memo,2/24/16,309,"Pinewood Library: Vivitek DX813 Projector - XGA, 3800 lumens *** OETC CONTRACT ***",-1.00,$525.00 ,($525.00),WA,Marysville School District 25
,Invoice,9/28/16,INV15784,Professional Installation of PTZ Camera: ACT will install near Stove and Cooking area. ACT will route power cable down existing table bracket that connect to ceiling and run one HDMI cable to the projector. ****Note**** may need new HDMI projector installed.,1.00,$100.00 ,$100.00 ,WA,Marysville School District 25
,Invoice,7/27/16,INV15493,Projector Screen Installs,1.00,$200.00 ,$200.00 ,WA,Marysville School District 25
,Invoice,7/27/16,INV15499,Projector Screen Installs,3.00,$200.00 ,$600.00 ,WA,Marysville School District 25
,Invoice,7/27/16,INV15496,Projector Screen Installs,1.00,$200.00 ,$200.00 ,WA,Marysville School District 25
,Invoice,8/30/16,INV15627,Projector Screen Installs,1.00,$200.00 ,$200.00 ,WA,Marysville School District 25
,Invoice,8/30/16,INV15626,Projector Screen Installs,2.00,$200.00 ,$400.00 ,WA,Marysville School District 25
,Invoice,8/30/16,INV15628,Projector Screen Installs,1.00,$200.00 ,$200.00 ,WA,Marysville School District 25
,Invoice,8/30/16,INV15624,Projector Screen Installs,3.00,$200.00 ,$600.00 ,WA,Marysville School District 25
,Invoice,10/10/16,INV15843,Projector Screen Installs,1.00,$200.00 ,$200.00 ,WA,Marysville School District 25
,Invoice,10/10/16,INV15847,Projector Screen Installs,2.00,$200.00 ,$400.00 ,WA,Marysville School District 25
,Credit Memo,10/13/16,345,Projector Screen Installs,-3.00,$200.00 ,($600.00),WA,Marysville School District 25
,Invoice,10/13/16,INV15864,Projector Screen Installs,3.00,$200.00 ,$600.00 ,WA,Marysville School District 25
,Invoice,11/7/16,INV15971,"SHARP ELECTRONICS CORPORATION : 42in wide/1920x1080/LED/500cd/m/Screen dimension/Analog RRB and Digital/DVI-D, Mini Dsub 15 pin, HDMI, RS-232c and USB",1.00,"$1,065.55 ","$1,065.55 ",WA,Marysville School District 25
,Invoice,7/27/16,INV15497,Short Throw non plemum,1.00,$560.00 ,$560.00 ,WA,Marysville School District 25
,Invoice,7/27/16,INV15494,Short Throw non plemum,6.00,$560.00 ,"$3,360.00 ",WA,Marysville School District 25
,Invoice,7/27/16,INV15493,Short Throw non plemum,2.00,$560.00 ,"$1,120.00 ",WA,Marysville School District 25
